1000,0.010933
2000,0.021949
3000,0.026391
4000,0.028705
5000,0.035675
6000,0.038695
7000,0.048392
8000,0.059385
9000,0.055234
10000,0.062394
11000,0.061861
12000,0.072296
13000,0.072794
14000,0.086987
15000,0.083056
16000,0.107585
17000,0.096591
18000,0.113878
19000,0.100197
20000,0.130604
21000,0.106270
22000,0.120129
23000,0.134123
24000,0.127977
25000,0.132810
26000,0.134261
27000,0.125000
28000,0.149451
29000,0.137500
